# Gene Family	ERR11869089_humann_input_Abundance-RPKs
UNMAPPED	0.292994
UNGROUPED	0.674854
UNGROUPED|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	0.00227498
UNGROUPED|g__Agathobaculum.s__Agathobaculum_butyriciproducens	0.00811288
UNGROUPED|g__Akkermansia.s__Akkermansia_muciniphila	0.00107663
UNGROUPED|g__Alistipes.s__Alistipes_finegoldii	0.00247388
UNGROUPED|g__Alistipes.s__Alistipes_onderdonkii	0.00224005
UNGROUPED|g__Alistipes.s__Alistipes_putredinis	0.033216
UNGROUPED|g__Alistipes.s__Alistipes_shahii	0.00325478
UNGROUPED|g__Anaerostipes.s__Anaerostipes_hadrus	0.0198141
UNGROUPED|g__Anaerostipes.s__Anaerostipes_sp_494a	0.000501255
UNGROUPED|g__Asaccharobacter.s__Asaccharobacter_celatus	0.00237645
UNGROUPED|unclassified	0.599513
K00001	5.17841e-07
K00001|unclassified	5.17841e-07
K00002	1.47308e-06
K00002|unclassified	1.47308e-06
K00003	7.99745e-06
K00003|g__Alistipes.s__Alistipes_shahii	6.17054e-07
K00003|g__Anaerostipes.s__Anaerostipes_hadrus	3.27603e-06
K00003|unclassified	4.10436e-06
K00005	1.16565e-05
K00005|unclassified	1.16565e-05
K00008	2.58987e-06
K00008|unclassified	2.58987e-06
K00009	2.63781e-06
K00009|g__Anaerostipes.s__Anaerostipes_hadrus	2.11206e-06
K00009|unclassified	5.25754e-07
K00010	4.22656e-06
K00010|g__Alistipes.s__Alistipes_shahii	9.59708e-07
K00010|g__Anaerostipes.s__Anaerostipes_hadrus	2.85912e-06
K00010|unclassified	4.07737e-07
K00012	8.12001e-06
K00012|g__Alistipes.s__Alistipes_shahii	4.47998e-07
K00012|unclassified	7.67201e-06
K00013	2.10953e-05
K00013|g__Alistipes.s__Alistipes_shahii	1.02366e-06
K00013|unclassified	2.00716e-05
K00014	6.40612e-05
K00014|unclassified	6.40612e-05
K00016	1.26995e-05
K00016|unclassified	1.26995e-05
K00018	2.40658e-06
K00018|g__Alistipes.s__Alistipes_shahii	9.86047e-07
K00018|unclassified	1.42053e-06
K00024	2.89117e-05
K00024|g__Alistipes.s__Alistipes_putredinis	9.14879e-06
K00024|g__Alistipes.s__Alistipes_shahii	1.27888e-06
K00024|unclassified	1.8484e-05
K00027	4.82435e-07
K00027|unclassified	4.82435e-07
K00029	1.91303e-06
K00029|g__Alistipes.s__Alistipes_shahii	1.79115e-06
K00029|unclassified	1.21881e-07
K00030	1.12691e-06
K00030|unclassified	1.12691e-06
K00031	8.69247e-06
K00031|unclassified	8.69247e-06
K00033	1.04529e-06
K00033|unclassified	1.04529e-06
K00036	6.88879e-06
K00036|unclassified	6.88879e-06
K00040	1.35822e-05
K00040|unclassified	1.35822e-05
K00041	2.26366e-05
K00041|g__Alistipes.s__Alistipes_shahii	7.4518e-07
K00041|unclassified	2.18914e-05
K00042	7.54979e-07
K00042|unclassified	7.54979e-07
K00045	3.08556e-06
K00045|unclassified	3.08556e-06
K00046	3.81762e-07
K00046|unclassified	3.81762e-07
K00048	4.1506e-07
K00048|unclassified	4.1506e-07
K00052	3.28993e-05
K00052|g__Alistipes.s__Alistipes_shahii	1.64765e-06
K00052|g__Anaerostipes.s__Anaerostipes_hadrus	1.67232e-06
K00052|unclassified	2.95793e-05
K00053	5.83863e-05
K00053|g__Anaerostipes.s__Anaerostipes_hadrus	5.79689e-06
K00053|unclassified	5.25894e-05
K00057	2.08145e-05
K00057|g__Anaerostipes.s__Anaerostipes_hadrus	2.80753e-06
K00057|unclassified	1.8007e-05
K00058	2.44779e-05
K00058|g__Alistipes.s__Alistipes_shahii	9.20156e-07
K00058|g__Anaerostipes.s__Anaerostipes_hadrus	6.24162e-06
K00058|unclassified	1.73161e-05
K00059	3.60538e-05
K00059|g__Anaerostipes.s__Anaerostipes_hadrus	5.91252e-06
K00059|unclassified	3.01413e-05
K00065	4.45804e-07
K00065|unclassified	4.45804e-07
K00067	1.45653e-05
K00067|g__Alistipes.s__Alistipes_shahii	1.46696e-06
K00067|g__Anaerostipes.s__Anaerostipes_hadrus	3.37831e-06
K00067|unclassified	9.72005e-06
K00068	5.76151e-06
K00068|g__Anaerostipes.s__Anaerostipes_hadrus	4.51059e-06
K00068|unclassified	1.25092e-06
K00073	2.9088e-07
K00073|unclassified	2.9088e-07
K00074	1.9163e-05
K00074|g__Anaerostipes.s__Anaerostipes_hadrus	2.46107e-06
K00074|unclassified	1.67019e-05
K00075	3.37829e-05
K00075|g__Alistipes.s__Alistipes_shahii	1.82737e-06
K00075|g__Anaerostipes.s__Anaerostipes_hadrus	4.81918e-06
K00075|unclassified	2.71363e-05
K00076	3.06798e-07
K00076|unclassified	3.06798e-07
K00077	8.74073e-06
K00077|unclassified	8.74073e-06
K00087	1.59866e-07
K00087|unclassified	1.59866e-07
K00088	2.02487e-05
K00088|g__Alistipes.s__Alistipes_shahii	9.83575e-07
K00088|g__Anaerostipes.s__Anaerostipes_hadrus	3.81361e-06
K00088|g__Anaerostipes.s__Anaerostipes_sp_494a	5.01978e-08
K00088|unclassified	1.54013e-05
K00090	4.59567e-07
K00090|unclassified	4.59567e-07
K00094	1.74583e-07
K00094|unclassified	1.74583e-07
K00096	1.08993e-05
K00096|g__Alistipes.s__Alistipes_shahii	4.17941e-07
K00096|unclassified	1.04814e-05
K00097	1.26568e-05
K00097|unclassified	1.26568e-05
K00099	3.93595e-05
K00099|g__Alistipes.s__Alistipes_shahii	1.16684e-06
K00099|g__Anaerostipes.s__Anaerostipes_hadrus	1.97999e-06
K00099|unclassified	3.62127e-05
K00104	1.59381e-05
K00104|g__Anaerostipes.s__Anaerostipes_hadrus	1.14305e-05
K00104|unclassified	4.50762e-06
K00108	4.43549e-07
K00108|unclassified	4.43549e-07
K00111	4.17055e-06
K00111|unclassified	4.17055e-06
K00112	3.08802e-07
K00112|unclassified	3.08802e-07
K00113	1.47585e-07
K00113|unclassified	1.47585e-07
K00116	6.08719e-07
K00116|unclassified	6.08719e-07
K00117	1.86138e-07
K00117|unclassified	1.86138e-07
K00121	1.68756e-07
K00121|unclassified	1.68756e-07
K00123	7.66638e-07
K00123|unclassified	7.66638e-07
K00124	3.03271e-07
K00124|unclassified	3.03271e-07
K00127	5.11127e-07
K00127|unclassified	5.11127e-07
K00128	9.71267e-07
K00128|unclassified	9.71267e-07
K00133	1.5344e-05
K00133|unclassified	1.5344e-05
K00134	2.02315e-05
K00134|unclassified	2.02315e-05
K00135	2.29026e-07
K00135|unclassified	2.29026e-07
K00137	7.83852e-08
K00137|unclassified	7.83852e-08
K00138	3.37228e-07
K00138|unclassified	3.37228e-07
K00145	4.69814e-05
K00145|g__Alistipes.s__Alistipes_shahii	6.42828e-07
K00145|g__Anaerostipes.s__Anaerostipes_hadrus	2.71302e-06
K00145|unclassified	4.36255e-05
K00146	2.64639e-07
K00146|unclassified	2.64639e-07
K00147	2.07516e-05
K00147|g__Alistipes.s__Alistipes_shahii	1.60255e-06
K00147|unclassified	1.91491e-05
K00156	4.11796e-06
K00156|unclassified	4.11796e-06
K00163	5.85303e-07
K00163|unclassified	5.85303e-07
