#mpa_vJun23_CHOCOPhlAnSGB_202306
#/home/jgarrote730/miniforge3/envs/env_perfect/bin/metaphlan /home/jgarrote730/tfg_ckd/cleaned_data/ERR11866174_knead/ERR11866174_1_kneaddata_paired_1.fastq,/home/jgarrote730/tfg_ckd/cleaned_data/ERR11866174_knead/ERR11866174_1_kneaddata_paired_2.fastq --input_type fastq --nproc 8 --bt2_ps sensitive-local --bowtie2out /home/jgarrote730/tfg_ckd/cleaned_data/ERR11866174_knead/ERR11866174_bowtie2.bz2 -o /home/jgarrote730/tfg_ckd/cleaned_data/ERR11866174_knead/ERR11866174_metaphlan_profile.txt
#81680470 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria|p__Firmicutes|c__CFGB94854|o__OFGB94854	2|1239||	0.00163	
k__Bacteria|p__Actinomycetota|c__CFGB5815|o__OFGB5815	2|201174||	0.00158	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.00154	
k__Bacteria|p__Bacteroidota|c__CFGB18812|o__OFGB18812	2|976||	0.00154	
k__Bacteria|p__Bacteroidota|c__CFGB27949|o__OFGB27949	2|976||	0.00148	
k__Bacteria|p__Bacteroidota|c__CFGB95139|o__OFGB95139	2|976||	0.00147	
k__Bacteria|p__Firmicutes|c__CFGB75791|o__OFGB75791	2|1239||	0.0013	
k__Bacteria|p__Bacteroidota|c__CFGB77696|o__OFGB77696	2|976||	0.00125	
k__Bacteria|p__Bacteroidota|c__CFGB87904|o__OFGB87904	2|976||	0.00119	
k__Bacteria|p__Firmicutes|c__CFGB12479|o__OFGB12479	2|1239||	0.00116	
k__Bacteria|p__Bacteroidota|c__CFGB35473|o__OFGB35473	2|976||	0.00112	
k__Bacteria|p__Actinomycetota|c__CFGB30079|o__OFGB30079	2|201174||	0.0011	
k__Bacteria|p__Bacteroidota|c__CFGB94501|o__OFGB94501	2|976||	0.00102	
k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified	2|95818||	0.00097	
k__Bacteria|p__Firmicutes|c__CFGB1470|o__OFGB1470	2|1239||	0.00096	
k__Bacteria|p__Actinomycetota|c__CFGB9429|o__OFGB9429	2|201174||	0.00088	
k__Bacteria|p__Firmicutes|c__CFGB49392|o__OFGB49392	2|1239||	0.00087	
k__Bacteria|p__Firmicutes|c__CFGB95121|o__OFGB95121	2|1239||	0.00085	
k__Bacteria|p__Firmicutes|c__CFGB84406|o__OFGB84406	2|1239||	0.00082	
k__Bacteria|p__Firmicutes|c__CFGB93714|o__OFGB93714	2|1239||	0.00079	
k__Bacteria|p__Bacteroidota|c__CFGB95176|o__OFGB95176	2|976||	0.00079	
k__Bacteria|p__Firmicutes|c__CFGB95106|o__OFGB95106	2|1239||	0.00074	
k__Bacteria|p__Bacteroidota|c__CFGB77697|o__OFGB77697	2|976||	0.0007	
k__Bacteria|p__Firmicutes|c__CFGB95151|o__OFGB95151	2|1239||	0.0007	
k__Bacteria|p__Firmicutes|c__CFGB9629|o__OFGB9629	2|1239||	0.0007	
k__Bacteria|p__Verrucomicrobiota|c__CFGB90523|o__OFGB90523	2|74201||	0.00064	
k__Bacteria|p__Firmicutes|c__CFGB9590|o__OFGB9590	2|1239||	0.00063	
k__Bacteria|p__Firmicutes|c__CFGB77385|o__OFGB77385	2|1239||	0.00059	
k__Bacteria|p__Firmicutes|c__CFGB35068|o__OFGB35068	2|1239||	0.00057	
k__Bacteria|p__Firmicutes|c__CFGB81848|o__OFGB81848	2|1239||	0.00056	
k__Bacteria|p__Firmicutes|c__CFGB72939|o__OFGB72939	2|1239||	0.00055	
k__Bacteria|p__Actinomycetota|c__CFGB79760|o__OFGB79760	2|201174||	0.00053	
k__Bacteria|p__Firmicutes|c__CFGB93743|o__OFGB93743	2|1239||	0.00052	
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	2|1239|1737404|1737405	0.00052	
k__Bacteria|p__Firmicutes|c__CFGB73039|o__OFGB73039	2|1239||	0.00051	
k__Bacteria|p__Firmicutes|c__CFGB3057|o__OFGB3057	2|1239||	0.00048	
k__Bacteria|p__Bacteroidota|c__CFGB87903|o__OFGB87903	2|976||	0.00047	
k__Bacteria|p__Actinomycetota|c__CFGB12107|o__OFGB12107	2|201174||	0.00046	
k__Bacteria|p__Firmicutes|c__CFGB9595|o__OFGB9595	2|1239||	0.00045	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales	2|201174|1760|85009	0.00045	
k__Bacteria|p__Firmicutes|c__CFGB54835|o__OFGB54835	2|1239||	0.00044	
k__Bacteria|p__Firmicutes|c__CFGB8179|o__OFGB8179	2|1239||	0.00043	
k__Bacteria|p__Firmicutes|c__CFGB40326|o__OFGB40326	2|1239||	0.00041	
k__Bacteria|p__Firmicutes|c__CFGB9633|o__OFGB9633	2|1239||	0.00041	
k__Bacteria|p__Firmicutes|c__CFGB9639|o__OFGB9639	2|1239||	0.00038	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Gammaproteobacteria_unclassified	2|1224|1236|	0.00037	
k__Bacteria|p__Bacteroidota|c__CFGB87906|o__OFGB87906	2|976||	0.00035	
k__Bacteria|p__Firmicutes|c__CFGB17580|o__OFGB17580	2|1239||	0.00034	
k__Bacteria|p__Actinomycetota|c__CFGB2992|o__OFGB2992	2|201174||	0.00032	
k__Bacteria|p__Firmicutes|c__CFGB78785|o__OFGB78785	2|1239||	0.00029	
k__Bacteria|p__Firmicutes|c__CFGB35175|o__OFGB35175	2|1239||	0.00027	
k__Bacteria|p__Firmicutes|c__CFGB78766|o__OFGB78766	2|1239||	0.00025	
k__Bacteria|p__Firmicutes|c__CFGB95056|o__OFGB95056	2|1239||	0.00024	
k__Bacteria|p__Bacteroidota|c__CFGB14953|o__OFGB14953	2|976||	0.00023	
k__Bacteria|p__Firmicutes|c__CFGB77346|o__OFGB77346	2|1239||	0.00019	
k__Bacteria|p__Firmicutes|c__CFGB9664|o__OFGB9664	2|1239||	0.00016	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	0.00015	
k__Bacteria|p__Firmicutes|c__CFGB88522|o__OFGB88522	2|1239||	0.00014	
k__Bacteria|p__Bacteroidota|c__CFGB37155|o__OFGB37155	2|976||	0.00013	
k__Bacteria|p__Bacteroidota|c__CFGB77245|o__OFGB77245	2|976||	0.00013	
k__Bacteria|p__Firmicutes|c__CFGB77354|o__OFGB77354	2|1239||	0.00013	
k__Bacteria|p__Firmicutes|c__CFGB9491|o__OFGB9491	2|1239||	0.00013	
k__Bacteria|p__Firmicutes|c__CFGB4553|o__OFGB4553	2|1239||	0.00012	
k__Bacteria|p__Firmicutes|c__CFGB8206|o__OFGB8206	2|1239||	0.00012	
k__Bacteria|p__Firmicutes|c__CFGB84413|o__OFGB84413	2|1239||	0.00012	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidia_unclassified	2|976|200643|	0.00011	
k__Bacteria|p__Firmicutes|c__CFGB9586|o__OFGB9586	2|1239||	0.00011	
k__Bacteria|p__Bacteroidota|c__CFGB32493|o__OFGB32493	2|976||	0.0001	
k__Bacteria|p__Firmicutes|c__CFGB41672|o__OFGB41672	2|1239||	0.0001	
k__Bacteria|p__Firmicutes|c__CFGB78877|o__OFGB78877	2|1239||	0.0001	
k__Bacteria|p__Bacteroidota|c__CFGB82164|o__OFGB82164	2|976||	9e-05	
k__Bacteria|p__Firmicutes|c__CFGB95167|o__OFGB95167	2|1239||	9e-05	
k__Bacteria|p__Firmicutes|c__CFGB27166|o__OFGB27166	2|1239||	8e-05	
k__Bacteria|p__Firmicutes|c__CFGB4525|o__OFGB4525	2|1239||	8e-05	
k__Bacteria|p__Firmicutes|c__CFGB48199|o__OFGB48199	2|1239||	8e-05	
k__Bacteria|p__Firmicutes|c__CFGB72889|o__OFGB72889	2|1239||	8e-05	
k__Bacteria|p__Bacteroidota|c__CFGB87897|o__OFGB87897	2|976||	8e-05	
k__Bacteria|p__Firmicutes|c__CFGB3625|o__OFGB3625	2|1239||	7e-05	
k__Bacteria|p__Firmicutes|c__CFGB89377|o__OFGB89377	2|1239||	6e-05	
k__Bacteria|p__Firmicutes|c__CFGB9804|o__OFGB9804	2|1239||	6e-05	
k__Bacteria|p__Firmicutes|c__CFGB1713|o__OFGB1713	2|1239||	5e-05	
k__Bacteria|p__Bacteroidota|c__CFGB42502|o__OFGB42502	2|976||	5e-05	
k__Bacteria|p__Firmicutes|c__CFGB78829|o__OFGB78829	2|1239||	5e-05	
k__Bacteria|p__Firmicutes|c__CFGB95125|o__OFGB95125	2|1239||	5e-05	
k__Bacteria|p__Firmicutes|c__CFGB73527|o__OFGB73527	2|1239||	4e-05	
k__Bacteria|p__Firmicutes|c__CFGB78136|o__OFGB78136	2|1239||	4e-05	
k__Bacteria|p__Firmicutes|c__CFGB81701|o__OFGB81701	2|1239||	3e-05	
k__Bacteria|p__Firmicutes|c__CFGB88649|o__OFGB88649	2|1239||	3e-05	
k__Bacteria|p__Actinomycetota|c__CFGB49648|o__OFGB49648	2|201174||	2e-05	
k__Bacteria|p__Firmicutes|c__CFGB95155|o__OFGB95155	2|1239||	2e-05	
k__Bacteria|p__Firmicutes|c__CFGB9924|o__OFGB9924	2|1239||	2e-05	
k__Bacteria|p__Firmicutes|c__CFGB88619|o__OFGB88619	2|1239||	1e-05	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae	2|1239|186801|3085636|186803	25.97537	
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae	2|201174|84998|84999|84107	14.57425	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	12.72492	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	9.68398	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae	2|1239|909932|909929|1843491	8.24375	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	2|1239|91061|186826|1300	7.22787	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	4.47212	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	4.36179	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	2|1239|909932|1843489|31977	3.04657	
