#mpa_vJun23_CHOCOPhlAnSGB_202306
#/home/jgarrote730/miniforge3/envs/env_perfect/bin/metaphlan /home/jgarrote730/tfg_ckd/cleaned_data/ERR11865866_knead/ERR11865866_1_kneaddata_paired_1.fastq,/home/jgarrote730/tfg_ckd/cleaned_data/ERR11865866_knead/ERR11865866_1_kneaddata_paired_2.fastq --input_type fastq --nproc 8 --bt2_ps sensitive-local --bowtie2out /home/jgarrote730/tfg_ckd/cleaned_data/ERR11865866_knead/ERR11865866_bowtie2.bz2 -o /home/jgarrote730/tfg_ckd/cleaned_data/ERR11865866_knead/ERR11865866_metaphlan_profile.txt
#92079264 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.99784	
k__Eukaryota	2759	0.00216	
k__Bacteria|p__Firmicutes	2|1239	86.64299	
k__Bacteria|p__Bacteroidota	2|976	10.40872	
k__Bacteria|p__Pseudomonadota	2|1224	2.51203	
k__Bacteria|p__Actinomycetota	2|201174	0.26111	
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.16978	
k__Bacteria|p__Bacteria_unclassified	2|	0.00217	
k__Eukaryota|p__Ascomycota	2759|4890	0.00216	
k__Bacteria|p__Verrucomicrobiota	2|74201	0.00073	
k__Bacteria|p__Myxococcota	2|2818505	0.00031	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	51.57296	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	17.68194	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	10.24731	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	9.74396	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	7.12369	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	2.49472	
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	0.20527	
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.20303	
k__Bacteria|p__Firmicutes|c__CFGB94588	2|1239|	0.17939	
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.16978	
k__Bacteria|p__Bacteroidota|c__CFGB95179	2|976|	0.0871	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.05561	
k__Bacteria|p__Firmicutes|c__CFGB79330	2|1239|	0.03131	
k__Bacteria|p__Firmicutes|c__CFGB36777	2|1239|	0.0244	
k__Bacteria|p__Bacteroidota|c__CFGB56395	2|976|	0.02207	
k__Bacteria|p__Firmicutes|c__CFGB15212	2|1239|	0.01878	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.01728	
k__Bacteria|p__Firmicutes|c__CFGB3047	2|1239|	0.01673	
k__Bacteria|p__Bacteroidota|c__CFGB77894	2|976|	0.01366	
k__Bacteria|p__Bacteroidota|c__CFGB87848	2|976|	0.01172	
k__Bacteria|p__Firmicutes|c__CFGB3057	2|1239|	0.0105	
k__Bacteria|p__Firmicutes|c__CFGB3009	2|1239|	0.00994	
k__Bacteria|p__Bacteroidota|c__CFGB594	2|976|	0.00801	
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	0.00467	
k__Bacteria|p__Bacteroidota|c__CFGB87904	2|976|	0.00408	
k__Bacteria|p__Bacteroidota|c__CFGB1371	2|976|	0.00397	
k__Bacteria|p__Firmicutes|c__CFGB1218	2|1239|	0.00378	
k__Bacteria|p__Firmicutes|c__CFGB9491	2|1239|	0.00362	
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.00242	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.00217	
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	2759|4890|4891	0.00216	
k__Bacteria|p__Firmicutes|c__CFGB3038	2|1239|	0.00212	
k__Bacteria|p__Bacteroidota|c__CFGB93979	2|976|	0.00209	
k__Bacteria|p__Bacteroidota|c__CFGB77696	2|976|	0.00158	
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.0015	
k__Bacteria|p__Firmicutes|c__CFGB79291	2|1239|	0.00148	
k__Bacteria|p__Firmicutes|c__CFGB93799	2|1239|	0.00115	
k__Bacteria|p__Bacteroidota|c__CFGB77697	2|976|	0.0011	
k__Bacteria|p__Bacteroidota|c__CFGB18812	2|976|	0.00097	
k__Bacteria|p__Firmicutes|c__CFGB3004	2|1239|	0.00092	
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	0.00091	
k__Bacteria|p__Verrucomicrobiota|c__CFGB90523	2|74201|	0.00073	
k__Bacteria|p__Bacteroidota|c__CFGB35473	2|976|	0.00071	
k__Bacteria|p__Firmicutes|c__CFGB84496	2|1239|	0.0007	
k__Bacteria|p__Bacteroidota|c__CFGB37155	2|976|	0.00065	
k__Bacteria|p__Firmicutes|c__CFGB9644	2|1239|	0.00065	
k__Bacteria|p__Bacteroidota|c__CFGB1670	2|976|	0.00063	
k__Bacteria|p__Bacteroidota|c__CFGB87903	2|976|	0.0005	
k__Bacteria|p__Firmicutes|c__CFGB88546	2|1239|	0.00048	
k__Bacteria|p__Firmicutes|c__CFGB1448	2|1239|	0.00047	
k__Bacteria|p__Bacteroidota|c__CFGB27949	2|976|	0.00046	
k__Bacteria|p__Bacteroidota|c__CFGB7509	2|976|	0.00042	
k__Bacteria|p__Bacteroidota|c__CFGB87906	2|976|	0.00041	
k__Bacteria|p__Firmicutes|c__CFGB93863	2|1239|	0.0004	
k__Bacteria|p__Myxococcota|c__Myxococcia	2|2818505|32015	0.00031	
k__Bacteria|p__Bacteroidota|c__CFGB14953	2|976|	0.00029	
k__Bacteria|p__Firmicutes|c__CFGB3034	2|1239|	0.00028	
k__Bacteria|p__Bacteroidota|c__CFGB94501	2|976|	0.00023	
k__Bacteria|p__Bacteroidota|c__CFGB95139	2|976|	0.00023	
k__Bacteria|p__Bacteroidota|c__CFGB87897	2|976|	0.00022	
k__Bacteria|p__Firmicutes|c__CFGB17580	2|1239|	0.00021	
k__Bacteria|p__Firmicutes|c__CFGB78886	2|1239|	0.00021	
k__Bacteria|p__Firmicutes|c__CFGB49375	2|1239|	0.00018	
k__Bacteria|p__Actinomycetota|c__CFGB5815	2|201174|	0.00015	
k__Bacteria|p__Firmicutes|c__CFGB49392	2|1239|	0.00011	
k__Bacteria|p__Bacteroidota|c__CFGB95176	2|976|	0.00011	
k__Bacteria|p__Bacteroidota|c__CFGB5778	2|976|	0.0001	
k__Bacteria|p__Bacteroidota|c__CFGB77758	2|976|	0.0001	
k__Bacteria|p__Actinomycetota|c__CFGB9429	2|201174|	8e-05	
k__Bacteria|p__Firmicutes|c__CFGB79308	2|1239|	5e-05	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	4e-05	
k__Bacteria|p__Firmicutes|c__CFGB79262	2|1239|	4e-05	
k__Bacteria|p__Firmicutes|c__CFGB95121	2|1239|	3e-05	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	51.57296	
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	2|1239|909932|1843489	17.42085	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	10.24718	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	9.72442	
