# Gene Family	ERR11869096_humann_input_Abundance-RPKs
UNMAPPED	0.271671
UNGROUPED	0.697083
UNGROUPED|g__Absiella.s__Absiella_dolichum	0.000302412
UNGROUPED|g__Agathobaculum.s__Agathobaculum_butyriciproducens	0.00222252
UNGROUPED|g__Alistipes.s__Alistipes_finegoldii	0.000320598
UNGROUPED|g__Alistipes.s__Alistipes_onderdonkii	8.31726e-05
UNGROUPED|g__Alistipes.s__Alistipes_putredinis	0.00713317
UNGROUPED|g__Alistipes.s__Alistipes_shahii	0.000505744
UNGROUPED|g__Allisonella.s__Allisonella_histaminiformans	4.96304e-05
UNGROUPED|g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An250	0.00307242
UNGROUPED|g__Anaerostipes.s__Anaerostipes_hadrus	0.0059054
UNGROUPED|g__Anaerostipes.s__Anaerostipes_sp_494a	3.46877e-05
UNGROUPED|g__Bacteroides.s__Bacteroides_caccae	0.0039999
UNGROUPED|g__Bacteroides.s__Bacteroides_dorei	0.00213201
UNGROUPED|g__Bacteroides.s__Bacteroides_eggerthii	0.000371802
UNGROUPED|g__Bacteroides.s__Bacteroides_faecis	0.000209928
UNGROUPED|g__Bacteroides.s__Bacteroides_finegoldii	0.002347
UNGROUPED|g__Bacteroides.s__Bacteroides_fluxus	0.000140959
UNGROUPED|g__Bacteroides.s__Bacteroides_fragilis	0.0349761
UNGROUPED|g__Bacteroides.s__Bacteroides_graminisolvens	1.81183e-05
UNGROUPED|g__Bacteroides.s__Bacteroides_helcogenes	3.5324e-05
UNGROUPED|g__Bacteroides.s__Bacteroides_heparinolyticus	2.09372e-05
UNGROUPED|g__Bacteroides.s__Bacteroides_intestinalis	0.00489554
UNGROUPED|g__Bacteroides.s__Bacteroides_nordii	0.000142556
UNGROUPED|g__Bacteroides.s__Bacteroides_oleiciplenus	0.000713005
UNGROUPED|g__Bacteroides.s__Bacteroides_pyogenes	6.69067e-05
UNGROUPED|g__Bacteroides.s__Bacteroides_reticulotermitis	1.73036e-05
UNGROUPED|g__Bacteroides.s__Bacteroides_salyersiae	0.000222939
UNGROUPED|g__Bacteroides.s__Bacteroides_sartorii	0.000234274
UNGROUPED|g__Bacteroides.s__Bacteroides_sp_CAG_633	7.29745e-06
UNGROUPED|g__Bacteroides.s__Bacteroides_sp_OM08_11	0.000124595
UNGROUPED|g__Bacteroides.s__Bacteroides_stercorirosoris	0.000170144
UNGROUPED|g__Bacteroides.s__Bacteroides_stercoris	0.00132564
UNGROUPED|g__Bacteroides.s__Bacteroides_thetaiotaomicron	0.00201866
UNGROUPED|g__Bacteroides.s__Bacteroides_uniformis	0.0247589
UNGROUPED|g__Bacteroides.s__Bacteroides_vulgatus	0.00928959
UNGROUPED|g__Bifidobacterium.s__Bifidobacterium_adolescentis	0.00216665
UNGROUPED|g__Bifidobacterium.s__Bifidobacterium_bifidum	0.000456837
UNGROUPED|g__Bifidobacterium.s__Bifidobacterium_breve	0.000834922
UNGROUPED|g__Bifidobacterium.s__Bifidobacterium_catenulatum	0.00289543
UNGROUPED|g__Bifidobacterium.s__Bifidobacterium_longum	0.0119924
UNGROUPED|g__Bifidobacterium.s__Bifidobacterium_myosotis	2.13642e-05
UNGROUPED|g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	0.0243664
UNGROUPED|g__Bifidobacterium.s__Bifidobacterium_reuteri	9.15412e-05
UNGROUPED|g__Bifidobacterium.s__Bifidobacterium_ruminantium	7.7828e-05
UNGROUPED|g__Bilophila.s__Bilophila_wadsworthia	0.000342005
UNGROUPED|g__Blautia.s__Blautia_obeum	0.01297
UNGROUPED|g__Blautia.s__Blautia_sp	0.000272248
UNGROUPED|g__Blautia.s__Blautia_sp_AF19_10LB	0.00157928
UNGROUPED|g__Blautia.s__Blautia_sp_CAG_257	0.000388147
UNGROUPED|g__Blautia.s__Blautia_wexlerae	0.00533943
UNGROUPED|g__Blautia.s__Ruminococcus_gnavus	0.00512401
UNGROUPED|g__Blautia.s__Ruminococcus_torques	0.0206414
UNGROUPED|g__Clostridiales_unclassified.s__Clostridiales_bacterium_KLE1615	0.00104278
UNGROUPED|g__Clostridium.s__Clostridium_sp_AF36_4	0.00224709
UNGROUPED|g__Clostridium.s__Clostridium_sp_CAG_138	0.000127723
UNGROUPED|g__Clostridium.s__Clostridium_sp_CAG_169	0.000139871
UNGROUPED|g__Clostridium.s__Clostridium_sp_CAG_217	0.00921805
UNGROUPED|g__Clostridium.s__Clostridium_sp_CAG_226	0.00354633
UNGROUPED|g__Clostridium.s__Clostridium_sp_CAG_242	0.0002842
UNGROUPED|g__Clostridium.s__Clostridium_sp_CAG_245	0.0021558
UNGROUPED|g__Clostridium.s__Clostridium_sp_CAG_299	9.61543e-05
UNGROUPED|g__Clostridium.s__Clostridium_sp_CAG_417	0.00136702
UNGROUPED|g__Clostridium.s__Clostridium_sp_CAG_58	0.00322055
UNGROUPED|g__Clostridium.s__Clostridium_sp_CAG_780	0.00352599
UNGROUPED|g__Collinsella.s__Collinsella_aerofaciens	0.01003
UNGROUPED|g__Collinsella.s__Collinsella_stercoris	0.00181916
UNGROUPED|g__Coprococcus.s__Coprococcus_comes	0.00391882
UNGROUPED|g__Coprococcus.s__Coprococcus_eutactus	0.00128031
UNGROUPED|g__Desulfovibrio.s__Desulfovibrio_legallii	0.00132021
UNGROUPED|g__Dorea.s__Dorea_formicigenerans	0.00429424
UNGROUPED|g__Dorea.s__Dorea_longicatena	0.0074968
UNGROUPED|g__Eggerthella.s__Eggerthella_lenta	0.000607573
UNGROUPED|g__Eggerthella.s__Eggerthella_sp_CAG_298	3.66722e-05
UNGROUPED|g__Eisenbergiella.s__Eisenbergiella_tayi	0.00346685
UNGROUPED|g__Enorma.s__Enorma_massiliensis	5.29099e-05
UNGROUPED|g__Erysipelatoclostridium.s__Clostridium_cocleatum	7.62554e-06
UNGROUPED|g__Erysipelatoclostridium.s__Clostridium_spiroforme	0.000960141
UNGROUPED|g__Erysipelatoclostridium.s__Erysipelatoclostridium_ramosum	0.00245601
UNGROUPED|g__Escherichia.s__Escherichia_albertii	0.000103207
UNGROUPED|g__Escherichia.s__Escherichia_coli	0.0118311
UNGROUPED|g__Escherichia.s__Escherichia_fergusonii	0.000137985
UNGROUPED|g__Escherichia.s__Escherichia_marmotae	3.95697e-05
UNGROUPED|g__Eubacteriaceae_unclassified.s__Eubacteriaceae_bacterium	3.40492e-05
UNGROUPED|g__Eubacterium.s__Eubacterium_hallii	0.00494141
UNGROUPED|g__Eubacterium.s__Eubacterium_ramulus	0.00181076
UNGROUPED|g__Eubacterium.s__Eubacterium_ventriosum	0.0042898
UNGROUPED|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.032487
UNGROUPED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_AF16_15	0.0145634
UNGROUPED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_102	0.00201446
UNGROUPED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_103	0.00659299
UNGROUPED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_110	0.00278619
UNGROUPED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_114	0.00272088
UNGROUPED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_129	0.00249879
UNGROUPED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_137	0.000932984
UNGROUPED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_170	0.0055596
UNGROUPED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_176	0.00790236
UNGROUPED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_272	0.000449729
UNGROUPED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_41	0.00113711
UNGROUPED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_424	0.000796918
UNGROUPED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_646	0.000394474
UNGROUPED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_65_45_313	0.00103048
UNGROUPED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_83	0.00308263
UNGROUPED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_94	0.000605336
UNGROUPED|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_95	0.000123545
UNGROUPED|g__Flavonifractor.s__Flavonifractor_plautii	0.00438064
UNGROUPED|g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	0.00978954
UNGROUPED|g__Gemmiger.s__Gemmiger_formicilis	0.00286762
UNGROUPED|g__Holdemanella.s__Holdemanella_biformis	0.00337745
UNGROUPED|g__Holdemania.s__Holdemania_filiformis	0.00133079
UNGROUPED|g__Hungatella.s__Hungatella_hathewayi	0.015782
UNGROUPED|g__Lachnoclostridium.s__Clostridium_symbiosum	0.00157637
UNGROUPED|g__Lachnospiraceae_unclassified.s__Eubacterium_rectale	0.0142849
UNGROUPED|g__Lawsonibacter.s__Lawsonibacter_asaccharolyticus	0.000995185
UNGROUPED|g__Odoribacter.s__Odoribacter_splanchnicus	0.000609987
UNGROUPED|g__Oscillibacter.s__Oscillibacter_sp_57_20	0.000504199
UNGROUPED|g__Parabacteroides.s__Parabacteroides_distasonis	0.00602999
UNGROUPED|g__Parabacteroides.s__Parabacteroides_goldsteinii	0.000478442
UNGROUPED|g__Parabacteroides.s__Parabacteroides_merdae	0.0137279
UNGROUPED|g__Phascolarctobacterium.s__Phascolarctobacterium_faecium	0.00340455
UNGROUPED|g__Pseudoflavonifractor.s__Pseudoflavonifractor_capillosus	0.00294886
UNGROUPED|g__Pseudoflavonifractor.s__Pseudoflavonifractor_sp_An184	0.00175478
UNGROUPED|g__Roseburia.s__Roseburia_hominis	0.00306967
UNGROUPED|g__Roseburia.s__Roseburia_intestinalis	0.00316024
UNGROUPED|g__Roseburia.s__Roseburia_inulinivorans	0.00493571
UNGROUPED|g__Ruminococcaceae_unclassified.s__Clostridium_leptum	0.00149066
UNGROUPED|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	0.0066078
UNGROUPED|g__Ruminococcaceae_unclassified.s__Ruminococcaceae_bacterium_D16	0.00390296
UNGROUPED|g__Ruminococcus.s__Ruminococcus_bicirculans	0.000381542
UNGROUPED|g__Ruminococcus.s__Ruminococcus_bromii	0.0296521
UNGROUPED|g__Ruminococcus.s__Ruminococcus_callidus	0.00137029
UNGROUPED|g__Ruminococcus.s__Ruminococcus_lactaris	0.00206472
UNGROUPED|g__Ruminococcus.s__Ruminococcus_sp_AF31_8BH	0.00107065
UNGROUPED|g__Ruminococcus.s__Ruminococcus_sp_CAG_177	0.00752535
UNGROUPED|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans	0.000903077
UNGROUPED|g__Sellimonas.s__Sellimonas_intestinalis	0.000818737
UNGROUPED|g__Slackia.s__Slackia_piriformis	0.000124889
UNGROUPED|g__Subdoligranulum.s__Subdoligranulum_sp_APC924_74	0.049832
UNGROUPED|g__Subdoligranulum.s__Subdoligranulum_variabile	0.00229406
UNGROUPED|unclassified	0.12302
K00001	5.83579e-07
K00001|g__Eggerthella.s__Eggerthella_lenta	5.83579e-07
K00002	1.71279e-06
K00002|g__Blautia.s__Blautia_obeum	8.2425e-07
K00002|g__Blautia.s__Blautia_sp	6.51594e-07
K00002|g__Blautia.s__Blautia_sp_AF19_10LB	2.36943e-07
K00003	8.00569e-06
K00003|g__Alistipes.s__Alistipes_shahii	4.76636e-07
K00003|g__Anaerostipes.s__Anaerostipes_hadrus	2.75278e-06
K00003|g__Eubacterium.s__Eubacterium_hallii	1.52966e-06
K00003|g__Ruminococcaceae_unclassified.s__Eubacterium_siraeum	2.34924e-06
K00003|unclassified	8.97373e-07
