# Gene Family	ERR11865846_humann_input_Abundance-RPKs
UNMAPPED	0.176699
UNGROUPED	0.796236
UNGROUPED|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	4.39866e-05
UNGROUPED|g__Agathobaculum.s__Agathobaculum_butyriciproducens	0.00159294
UNGROUPED|g__Alistipes.s__Alistipes_finegoldii	0.000952343
UNGROUPED|g__Alistipes.s__Alistipes_onderdonkii	0.000235439
UNGROUPED|g__Anaerostipes.s__Anaerostipes_caccae	0.00219618
UNGROUPED|g__Anaerostipes.s__Anaerostipes_hadrus	0.000981513
UNGROUPED|g__Anaerotruncus.s__Anaerotruncus_colihominis	0.000951057
UNGROUPED|g__Asaccharobacter.s__Asaccharobacter_celatus	5.87891e-05
UNGROUPED|g__Bacteroides.s__Bacteroides_caccae	0.052843
UNGROUPED|g__Bacteroides.s__Bacteroides_cellulosilyticus	0.00218611
UNGROUPED|g__Bacteroides.s__Bacteroides_clarus	0.00275828
UNGROUPED|g__Bacteroides.s__Bacteroides_coprocola	0.00589849
UNGROUPED|g__Bacteroides.s__Bacteroides_coprophilus	0.00556083
UNGROUPED|g__Bacteroides.s__Bacteroides_dorei	0.0174163
UNGROUPED|g__Bacteroides.s__Bacteroides_eggerthii	0.00104821
UNGROUPED|g__Bacteroides.s__Bacteroides_faecis	0.00106809
UNGROUPED|g__Bacteroides.s__Bacteroides_finegoldii	0.0101993
UNGROUPED|g__Bacteroides.s__Bacteroides_fluxus	0.000682345
UNGROUPED|g__Bacteroides.s__Bacteroides_fragilis	0.0295897
UNGROUPED|g__Bacteroides.s__Bacteroides_graminisolvens	3.83598e-06
UNGROUPED|g__Bacteroides.s__Bacteroides_helcogenes	5.13954e-05
UNGROUPED|g__Bacteroides.s__Bacteroides_heparinolyticus	4.63575e-05
UNGROUPED|g__Bacteroides.s__Bacteroides_intestinalis	0.0073393
UNGROUPED|g__Bacteroides.s__Bacteroides_massiliensis	0.00126822
UNGROUPED|g__Bacteroides.s__Bacteroides_nordii	0.000679278
UNGROUPED|g__Bacteroides.s__Bacteroides_oleiciplenus	0.000996789
UNGROUPED|g__Bacteroides.s__Bacteroides_ovatus	0.0449477
UNGROUPED|g__Bacteroides.s__Bacteroides_plebeius	0.0101723
UNGROUPED|g__Bacteroides.s__Bacteroides_pyogenes	0.000146342
UNGROUPED|g__Bacteroides.s__Bacteroides_reticulotermitis	7.13149e-05
UNGROUPED|g__Bacteroides.s__Bacteroides_salyersiae	0.000883128
UNGROUPED|g__Bacteroides.s__Bacteroides_sartorii	0.00057203
UNGROUPED|g__Bacteroides.s__Bacteroides_sp_CAG_443	1.34884e-05
UNGROUPED|g__Bacteroides.s__Bacteroides_sp_CAG_530	1.43512e-05
UNGROUPED|g__Bacteroides.s__Bacteroides_sp_CAG_598	6.07036e-05
UNGROUPED|g__Bacteroides.s__Bacteroides_sp_CAG_633	1.18293e-06
UNGROUPED|g__Bacteroides.s__Bacteroides_sp_CAG_661	1.62091e-06
UNGROUPED|g__Bacteroides.s__Bacteroides_sp_CAG_714	2.43298e-05
