# Gene Family	ERR11866330_humann_input_Abundance-RPKs
UNMAPPED	0.280856
UNGROUPED	0.707131
UNGROUPED|g__Adlercreutzia.s__Adlercreutzia_equolifaciens	0.000334765
UNGROUPED|g__Akkermansia.s__Akkermansia_muciniphila	0.00768688
UNGROUPED|g__Alistipes.s__Alistipes_finegoldii	0.00535784
UNGROUPED|g__Alistipes.s__Alistipes_indistinctus	0.00167253
UNGROUPED|g__Alistipes.s__Alistipes_onderdonkii	0.00209251
UNGROUPED|g__Alistipes.s__Alistipes_putredinis	0.0223074
UNGROUPED|g__Alistipes.s__Alistipes_shahii	0.00289409
UNGROUPED|g__Alistipes.s__Alistipes_sp_An66	0.000252616
UNGROUPED|g__Alistipes.s__Alistipes_sp_CAG_268	0.000139137
UNGROUPED|g__Alistipes.s__Alistipes_sp_CHKCI003	0.000931509
UNGROUPED|g__Alistipes.s__Alistipes_timonensis	0.00113986
UNGROUPED|g__Anaerostipes.s__Anaerostipes_hadrus	0.0176342
UNGROUPED|g__Asaccharobacter.s__Asaccharobacter_celatus	0.000330173
UNGROUPED|unclassified	0.644358
K00001	3.53102e-07
K00001|unclassified	3.53102e-07
K00002	9.36676e-07
K00002|unclassified	9.36676e-07
K00003	3.90198e-06
K00003|g__Alistipes.s__Alistipes_shahii	1.55453e-06
K00003|g__Alistipes.s__Alistipes_sp_An66	2.65733e-08
K00003|g__Alistipes.s__Alistipes_timonensis	8.09706e-07
K00003|g__Anaerostipes.s__Anaerostipes_hadrus	3.96009e-07
K00003|unclassified	1.11517e-06
K00005	9.06881e-06
K00005|unclassified	9.06881e-06
K00009	3.41082e-07
K00009|g__Anaerostipes.s__Anaerostipes_hadrus	3.41082e-07
K00010	2.80966e-06
K00010|g__Alistipes.s__Alistipes_shahii	2.01699e-06
K00010|g__Anaerostipes.s__Anaerostipes_hadrus	4.85476e-07
K00010|unclassified	3.07201e-07
K00012	7.59849e-06
K00012|g__Alistipes.s__Alistipes_shahii	1.31288e-06
K00012|g__Alistipes.s__Alistipes_timonensis	7.47298e-07
K00012|unclassified	5.53831e-06
K00013	1.4046e-05
K00013|g__Alistipes.s__Alistipes_shahii	1.16489e-06
K00013|unclassified	1.28811e-05
K00014	9.70307e-06
K00014|g__Alistipes.s__Alistipes_shahii	1.81518e-06
K00014|unclassified	7.88789e-06
K00016	1.00792e-05
K00016|unclassified	1.00792e-05
K00018	1.90904e-06
K00018|g__Alistipes.s__Alistipes_shahii	1.27344e-06
K00018|unclassified	6.35606e-07
K00020	1.54852e-07
K00020|unclassified	1.54852e-07
K00024	1.57691e-05
K00024|g__Akkermansia.s__Akkermansia_muciniphila	9.54103e-07
K00024|g__Alistipes.s__Alistipes_finegoldii	8.1697e-07
K00024|g__Alistipes.s__Alistipes_onderdonkii	1.45632e-06
K00024|g__Alistipes.s__Alistipes_putredinis	7.56886e-06
K00024|g__Alistipes.s__Alistipes_shahii	2.93109e-06
K00024|g__Alistipes.s__Alistipes_timonensis	4.79526e-07
K00024|unclassified	1.56222e-06
K00027	6.38642e-07
K00027|unclassified	6.38642e-07
K00029	1.61697e-06
K00029|g__Alistipes.s__Alistipes_shahii	1.04508e-06
K00029|g__Alistipes.s__Alistipes_timonensis	5.71891e-07
K00030	3.40256e-07
K00030|unclassified	3.40256e-07
K00031	1.89338e-06
K00031|unclassified	1.89338e-06
K00033	1.9038e-07
K00033|unclassified	1.9038e-07
K00036	1.72881e-06
K00036|unclassified	1.72881e-06
K00040	2.15981e-06
K00040|unclassified	2.15981e-06
K00041	4.61968e-06
K00041|g__Alistipes.s__Alistipes_shahii	1.29014e-06
K00041|g__Alistipes.s__Alistipes_timonensis	5.80999e-07
K00041|unclassified	2.74855e-06
K00045	2.65476e-07
K00045|unclassified	2.65476e-07
K00048	3.19292e-07
K00048|unclassified	3.19292e-07
K00052	1.15855e-05
K00052|g__Alistipes.s__Alistipes_shahii	1.57146e-06
K00052|g__Alistipes.s__Alistipes_timonensis	1.03354e-06
K00052|g__Anaerostipes.s__Anaerostipes_hadrus	1.8037e-07
K00052|unclassified	8.80015e-06
K00053	2.60041e-05
K00053|g__Akkermansia.s__Akkermansia_muciniphila	1.16801e-06
K00053|g__Anaerostipes.s__Anaerostipes_hadrus	5.1609e-07
K00053|unclassified	2.432e-05
K00057	8.49818e-06
K00057|g__Alistipes.s__Alistipes_finegoldii	8.85307e-07
K00057|g__Alistipes.s__Alistipes_onderdonkii	9.67324e-07
K00057|g__Anaerostipes.s__Anaerostipes_hadrus	3.26753e-07
K00057|unclassified	6.3188e-06
K00058	1.10735e-05
K00058|g__Alistipes.s__Alistipes_shahii	1.51838e-06
