"tipo","funcion","abundancia"
"pathway","ORNDEG-PWY: superpathway of ornithine degradation",0.000611484
"pathway","GLUTORN-PWY: L-ornithine biosynthesis I",0.0003766
"pathway","PWY-6629: superpathway of L-tryptophan biosynthesis",0.000347172
"pathway","TRPSYN-PWY: L-tryptophan biosynthesis",0.000330594
"pathway","PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)",0.000303909
"pathway","PWY-6803: phosphatidylcholine acyl editing",0.000301044
"pathway","ARGININE-SYN4-PWY: L-ornithine biosynthesis II",0.000261419
"pathway","PWY-6305: superpathway of putrescine biosynthesis",0.000246299
"pathway","ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)",0.000244835
"pathway","ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)",0.000240484
"pathway","PWY-7400: L-arginine biosynthesis IV (archaebacteria)",0.00023733
"pathway","PWY-6628: superpathway of L-phenylalanine biosynthesis",0.000228083
"pathway","ARG+POLYAMINE-SYN: superpathway of arginine and polyamine biosynthesis",0.000226544
"pathway","PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)",0.000221708
"pathway","POLYAMSYN-PWY: superpathway of polyamine biosynthesis I",0.000214871
"pathway","AST-PWY: L-arginine degradation II (AST pathway)",0.000160177
"pathway","PWY-6630: superpathway of L-tyrosine biosynthesis",0.000101018
"pathway","PWY-6922: L-N&delta;-acetylornithine biosynthesis",4.21462e-05
"pathway","PWY-4984: urea cycle",3.53865e-05
"pathway","CARNMET-PWY: L-carnitine degradation I",2.40027e-05
"pathway","PWY0-1221: putrescine degradation II",2.2467e-05
"pathway","POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II",2.63813e-06
