#mpa_vJun23_CHOCOPhlAnSGB_202306
#/home/humann2/miniforge3/envs/env_perfect/bin/metaphlan /home/humann2/tfg_ckd/cleaned_data/ERR11869417_knead/ERR11869417_1_kneaddata_paired_1.fastq,/home/humann2/tfg_ckd/cleaned_data/ERR11869417_knead/ERR11869417_1_kneaddata_paired_2.fastq --input_type fastq --nproc 8 --bt2_ps sensitive-local --bowtie2out /home/humann2/tfg_ckd/cleaned_data/ERR11869417_knead/ERR11869417_bowtie2.bz2 -o /home/humann2/tfg_ckd/cleaned_data/ERR11869417_knead/ERR11869417_metaphlan_profile.txt
#17707108 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	98.03413	
k__Archaea	2157	1.96587	
k__Bacteria|p__Bacteroidota	2|976	59.28352	
k__Bacteria|p__Firmicutes	2|1239	34.45238	
k__Bacteria|p__Actinomycetota	2|201174	2.67944	
k__Archaea|p__Methanobacteriota	2157|28890	1.96587	
k__Bacteria|p__Verrucomicrobiota	2|74201	0.94569	
k__Bacteria|p__Pseudomonadota	2|1224	0.60053	
k__Bacteria|p__Synergistota	2|508458	0.07153	
k__Bacteria|p__Thermodesulfobacteriota	2|200940	0.00104	
k__Bacteria|p__Bacteroidota|c__Bacteroidia	2|976|200643	56.82102	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	21.27185	
k__Bacteria|p__Firmicutes|c__CFGB1354	2|1239|	3.67625	
k__Bacteria|p__Firmicutes|c__CFGB9345	2|1239|	2.05739	
k__Archaea|p__Methanobacteriota|c__Methanobacteria	2157|28890|183925	1.96587	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	1.36635	
k__Bacteria|p__Bacteroidota|c__CFGB11479	2|976|	1.33177	
k__Bacteria|p__Actinomycetota|c__Coriobacteriia	2|201174|84998	1.31266	
k__Bacteria|p__Firmicutes|c__CFGB3062	2|1239|	1.17856	
k__Bacteria|p__Firmicutes|c__CFGB2984	2|1239|	1.05627	
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	0.94364	
k__Bacteria|p__Firmicutes|c__CFGB1258	2|1239|	0.60536	
k__Bacteria|p__Bacteroidota|c__CFGB629	2|976|	0.5969	
k__Bacteria|p__Firmicutes|c__CFGB1765	2|1239|	0.52305	
k__Bacteria|p__Firmicutes|c__CFGB79315	2|1239|	0.46499	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.4469	
k__Bacteria|p__Firmicutes|c__CFGB3038	2|1239|	0.39572	
k__Bacteria|p__Firmicutes|c__CFGB2960	2|1239|	0.36271	
k__Bacteria|p__Firmicutes|c__CFGB9989	2|1239|	0.30725	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.28728	
k__Bacteria|p__Firmicutes|c__CFGB2898	2|1239|	0.2779	
k__Bacteria|p__Firmicutes|c__CFGB3054	2|1239|	0.23448	
k__Bacteria|p__Firmicutes|c__CFGB82363	2|1239|	0.2324	
k__Bacteria|p__Firmicutes|c__CFGB3057	2|1239|	0.21486	
k__Bacteria|p__Firmicutes|c__CFGB38642	2|1239|	0.20521	
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.20403	
k__Bacteria|p__Bacteroidota|c__CFGB667	2|976|	0.18661	
k__Bacteria|p__Firmicutes|c__CFGB2952	2|1239|	0.18363	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.15362	
k__Bacteria|p__Bacteroidota|c__CFGB95179	2|976|	0.13865	
k__Bacteria|p__Firmicutes|c__CFGB1359	2|1239|	0.10418	
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified	2|1239|	0.08113	
k__Bacteria|p__Firmicutes|c__CFGB84486	2|1239|	0.08005	
k__Bacteria|p__Synergistota|c__Synergistia	2|508458|649775	0.07153	
k__Bacteria|p__Firmicutes|c__CFGB1201	2|1239|	0.06486	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.05583	
k__Bacteria|p__Bacteroidota|c__CFGB87848	2|976|	0.04964	
k__Bacteria|p__Firmicutes|c__CFGB2915	2|1239|	0.04806	
k__Bacteria|p__Firmicutes|c__CFGB2982	2|1239|	0.04381	
k__Bacteria|p__Bacteroidota|c__CFGB56395	2|976|	0.03517	
k__Bacteria|p__Firmicutes|c__CFGB9120	2|1239|	0.03328	
k__Bacteria|p__Bacteroidota|c__CFGB77894	2|976|	0.02768	
k__Bacteria|p__Firmicutes|c__Negativicutes	2|1239|909932	0.02303	
k__Bacteria|p__Firmicutes|c__CFGB73178	2|1239|	0.02104	
k__Bacteria|p__Firmicutes|c__CFGB3048	2|1239|	0.02038	
k__Bacteria|p__Firmicutes|c__CFGB2840	2|1239|	0.01865	
k__Bacteria|p__Firmicutes|c__CFGB2930	2|1239|	0.01724	
k__Bacteria|p__Bacteroidota|c__CFGB37155	2|976|	0.01548	
k__Bacteria|p__Bacteroidota|c__CFGB594	2|976|	0.01408	
k__Bacteria|p__Bacteroidota|c__CFGB1371	2|976|	0.01362	
k__Bacteria|p__Firmicutes|c__CFGB94188	2|1239|	0.0127	
k__Bacteria|p__Firmicutes|c__CFGB94658	2|1239|	0.01238	
k__Bacteria|p__Firmicutes|c__CFGB1776	2|1239|	0.01236	
k__Bacteria|p__Firmicutes|c__CFGB1262	2|1239|	0.00991	
k__Bacteria|p__Bacteroidota|c__CFGB1670	2|976|	0.00955	
k__Bacteria|p__Bacteroidota|c__CFGB87904	2|976|	0.00953	
k__Bacteria|p__Firmicutes|c__CFGB9272	2|1239|	0.00908	
k__Bacteria|p__Bacteroidota|c__CFGB14953	2|976|	0.00801	
k__Bacteria|p__Firmicutes|c__CFGB36777	2|1239|	0.00729	
k__Bacteria|p__Firmicutes|c__CFGB1218	2|1239|	0.00656	
k__Bacteria|p__Firmicutes|c__CFGB93792	2|1239|	0.00585	
k__Bacteria|p__Bacteroidota|c__CFGB77696	2|976|	0.00543	
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0.00518	
k__Bacteria|p__Bacteroidota|c__CFGB93979	2|976|	0.00436	
k__Bacteria|p__Firmicutes|c__CFGB2985	2|1239|	0.00411	
k__Bacteria|p__Firmicutes|c__CFGB9718	2|1239|	0.00375	
k__Bacteria|p__Firmicutes|c__CFGB92025	2|1239|	0.00363	
k__Bacteria|p__Firmicutes|c__CFGB4630	2|1239|	0.00296	
k__Bacteria|p__Firmicutes|c__CFGB9660	2|1239|	0.00295	
k__Bacteria|p__Bacteroidota|c__CFGB77697	2|976|	0.00271	
k__Bacteria|p__Bacteroidota|c__CFGB7509	2|976|	0.00253	
k__Bacteria|p__Bacteroidota|c__CFGB35473	2|976|	0.0025	
k__Bacteria|p__Verrucomicrobiota|c__CFGB90523	2|74201|	0.00205	
k__Bacteria|p__Firmicutes|c__CFGB80225	2|1239|	0.00155	
k__Bacteria|p__Bacteroidota|c__CFGB28249	2|976|	0.00135	
k__Bacteria|p__Bacteroidota|c__CFGB5778	2|976|	0.00128	
k__Bacteria|p__Bacteroidota|c__CFGB87903	2|976|	0.00128	
k__Bacteria|p__Firmicutes|c__CFGB94768	2|1239|	0.00118	
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia	2|200940|3031449	0.00104	
k__Bacteria|p__Bacteroidota|c__CFGB87906	2|976|	0.001	
k__Bacteria|p__Bacteroidota|c__CFGB27949	2|976|	0.00092	
k__Bacteria|p__Bacteroidota|c__CFGB18812	2|976|	0.00087	
k__Bacteria|p__Bacteroidota|c__CFGB95176	2|976|	0.0008	
k__Bacteria|p__Actinomycetota|c__CFGB5815	2|201174|	0.00043	
k__Bacteria|p__Bacteroidota|c__CFGB77758	2|976|	0.00026	
k__Bacteria|p__Firmicutes|c__CFGB41672	2|1239|	0.0002	
k__Bacteria|p__Bacteroidota|c__CFGB32493	2|976|	0.00018	
k__Bacteria|p__Bacteroidota|c__CFGB5784	2|976|	0.00013	
k__Bacteria|p__Bacteroidota|c__CFGB87791	2|976|	0.00012	
k__Bacteria|p__Bacteroidota|c__CFGB94501	2|976|	7e-05	
k__Bacteria|p__Firmicutes|c__CFGB75791	2|1239|	6e-05	
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	56.82043	
